saleprice,catprice,sale_num,nbhd,quad,usecode,eyb,num_units,landarea,livingarea,rooms,bedrm,bathrm,hf_bathrm,kitchens,fireplaces,lot_type,heater,AC,style,struct_type,grade,condtn,extwall,intwall,roofing
589000,7,3,56,1,12,1966,1,3450,1269,6,3,3,1,1,0,2,9,3,4,7,1,7,12,4,3
770000,8,4,7,1,12,1966,1,4211,2024,7,4,3,1,1,1,1,6,3,4,7,1,5,23,4,3
719000,8,3,49,2,11,1985,1,2681,1496,7,3,3,1,2,0,1,8,3,4,4,9,5,7,4,9
690000,8,2,39,3,11,1966,1,1175,1276,6,3,3,0,1,0,1,6,3,4,5,1,7,7,4,9
215000,2,1,22,3,13,2011,1,2867,930,6,3,1,1,1,0,1,6,3,4,6,1,5,4,1,3
870000,9,1,26,2,11,1981,1,1577,1468,8,3,3,0,1,2,1,13,3,7,4,9,5,7,4,3
485000,6,1,39,1,24,1979,2,640,1120,6,3,3,0,2,0,2,6,3,4,4,1,5,7,5,1
235000,3,1,16,3,23,1954,4,5500,2800,16,4,4,0,4,0,2,8,3,4,2,2,5,7,4,1
698000,8,3,42,2,11,1977,1,1816,1644,8,3,3,1,1,0,1,6,3,4,5,2,7,7,4,9
735000,8,1,11,2,11,1971,1,4513,1766,8,4,3,1,1,1,1,13,3,4,4,12,5,4,4,13
335000,4,1,42,2,11,1946,1,1838,1280,7,3,2,0,1,0,1,8,2,4,5,1,5,7,4,9
408000,5,3,5,1,11,1977,1,2124,1160,6,3,1,1,1,0,1,6,3,4,5,2,7,7,4,1
380000,5,1,39,1,11,1966,1,1950,1520,6,4,2,1,1,0,1,6,3,4,5,1,1,7,5,1
1217000,10,1,1,2,12,1971,1,5850,2774,6,4,4,1,1,3,1,13,3,4,7,12,5,7,4,13
690000,8,1,11,2,11,1993,1,1692,1476,6,2,2,1,1,2,1,13,3,7,5,12,5,7,4,11
522000,6,1,39,1,11,1966,1,2945,2184,7,2,2,1,1,1,2,6,3,4,5,1,5,7,5,1
520000,6,3,47,1,12,1980,1,4500,1209,7,3,2,1,1,0,1,6,3,2,7,2,5,7,4,3
2250000,10,1,11,2,12,1983,1,33718,4461,10,6,4,1,1,3,2,6,3,5,7,12,7,20,4,13
598000,7,1,15,2,24,1981,2,1071,1662,7,4,2,1,2,2,1,6,3,4,5,9,5,7,4,9
460000,6,1,39,1,11,1966,1,2228,1514,6,4,1,1,1,2,1,8,2,4,5,1,5,7,4,9
1180000,10,5,40,2,11,1966,1,1302,1705,6,2,3,0,1,0,1,8,3,4,4,1,7,23,4,1
705000,8,1,49,2,12,1985,1,5300,3069,9,4,4,2,1,2,2,8,3,5,7,9,1,20,4,3
255000,3,1,19,1,11,1963,1,1973,1116,7,3,2,0,1,0,1,6,3,4,5,2,1,7,5,1
575000,7,1,7,1,12,1968,1,7500,2442,9,3,2,1,1,2,1,6,3,5,7,9,5,12,4,3
805000,8,2,11,2,12,1969,1,2794,1836,7,4,3,1,1,2,2,6,3,7,7,12,1,7,4,13
360000,4,1,6,2,11,1953,1,1748,1478,7,3,4,0,1,1,1,8,3,4,5,2,1,7,4,1
759000,8,3,14,2,12,1978,1,8999,1743,8,4,3,0,1,0,1,6,3,1,7,1,5,7,4,3
225000,3,1,47,1,13,1964,1,2850,1372,7,3,1,1,1,0,1,8,2,4,6,2,1,7,4,3
980000,9,3,11,2,12,1968,1,5300,1888,6,3,3,0,1,1,1,8,3,5,7,9,5,4,4,3
520525,6,4,43,3,12,2016,1,7217,2152,14,4,3,1,1,1,1,13,3,4,7,9,5,4,5,3
339000,4,1,49,2,11,1959,1,2080,1608,7,3,2,1,1,1,1,6,2,4,4,9,1,7,4,1
699000,8,3,9,3,11,1963,1,1106,1104,6,2,1,1,1,1,1,6,3,4,5,2,5,7,4,9
625000,7,1,39,1,11,1968,1,1485,2763,7,4,3,1,1,0,1,6,3,7,5,9,5,7,5,1
550000,6,2,40,2,11,1985,1,1604,2220,7,3,2,1,1,1,1,13,3,4,4,2,1,7,4,1
378000,5,1,42,2,11,1966,2,2600,1684,9,4,2,1,1,1,1,6,3,4,5,1,1,7,4,9
674900,7,1,17,2,11,1966,1,3054,2266,7,4,2,2,1,1,1,8,3,4,5,1,5,7,4,9
777500,8,4,39,1,11,1966,1,1260,1336,10,4,3,1,1,0,1,6,3,4,5,1,5,7,4,9
120000,1,1,16,3,12,1953,1,9429,918,6,3,1,0,1,0,2,8,2,2,7,2,1,22,12,3
590000,7,1,15,2,24,1985,2,2286,2494,10,4,3,0,2,0,2,6,3,7,5,9,5,7,4,9
930000,9,1,25,2,12,1966,1,990,1528,5,3,2,1,3,1,2,13,3,4,7,9,5,7,4,3
875000,9,3,17,2,12,1973,1,8993,1788,7,4,3,1,1,1,1,6,3,17,7,1,5,7,5,3
739716,8,3,7,1,11,2014,1,776,1398,6,3,3,1,1,0,2,6,3,7,5,9,7,4,5,1
315000,4,1,7,1,12,1956,1,5179,1426,6,3,2,0,1,1,1,8,2,2,7,1,1,7,4,13
5500000,10,6,29,2,12,1991,1,3764,4901,12,6,5,1,1,6,1,13,3,4,7,11,7,7,4,13
1215000,10,4,36,2,11,1968,1,1907,2035,7,4,3,0,1,1,1,8,3,4,5,9,5,7,4,9
530000,6,1,9,3,11,1963,1,1800,1548,5,2,1,1,1,1,1,9,3,4,5,2,5,22,12,9
652000,7,1,15,2,11,1983,1,1509,1608,6,3,3,1,2,0,1,7,3,4,5,1,5,7,4,1
489000,6,1,39,1,24,1966,2,1075,1020,6,2,2,1,2,0,1,8,2,4,4,1,7,7,4,9
980000,9,1,17,2,12,1968,1,9578,3177,11,5,3,1,1,2,2,6,3,5,7,9,5,16,4,13
976500,9,1,17,2,12,1968,1,6076,2900,11,4,3,1,1,2,2,13,3,4,7,9,3,7,4,13
260000,3,1,15,2,11,1956,1,961,1248,6,3,1,0,1,0,1,8,2,4,5,1,1,7,4,9
400000,5,1,39,4,11,1963,2,866,1292,4,3,2,2,1,2,1,6,3,7,5,2,1,7,12,9
1225000,10,1,36,2,24,1986,2,2997,3064,11,5,5,1,2,0,1,6,3,7,5,12,5,7,4,1
1145000,10,1,25,2,11,1991,1,1556,2000,8,3,3,1,1,2,2,13,3,4,4,4,1,7,4,1
189000,2,1,52,1,11,1963,1,1020,896,5,2,1,0,1,0,1,6,3,4,4,2,1,7,4,1
640000,7,1,48,2,12,1961,1,4988,1944,6,2,2,1,1,2,1,13,3,13,7,12,5,7,4,3
845000,9,2,27,2,12,1966,1,15701,2199,7,4,2,1,1,1,2,6,3,2,7,9,5,7,4,13
415000,5,4,47,1,11,1972,1,1684,1024,7,3,1,2,1,0,1,13,2,4,5,2,5,7,4,1
386900,5,2,7,1,13,1973,1,1898,1188,6,3,1,1,1,0,1,13,3,4,6,1,5,7,4,3
481940,6,4,43,3,12,2016,1,7905,1856,9,3,2,1,1,1,1,13,3,4,7,9,5,4,4,3
815000,8,1,1,2,12,1974,1,5000,1719,8,4,3,0,1,1,1,13,3,4,7,9,5,7,4,3
227000,3,1,56,1,12,2010,1,9266,1288,6,2,1,0,1,0,1,11,2,1,7,2,4,22,3,3
728700,8,2,1,2,13,1973,1,2068,1331,6,3,1,2,1,1,1,13,3,4,6,1,5,7,4,1
553805,6,3,66,1,11,2016,1,1720,1640,6,3,2,1,1,0,2,6,3,4,5,1,3,11,5,3
174000,2,1,43,3,23,1946,4,3790,2720,12,4,4,0,4,0,2,8,2,4,2,1,1,7,4,9
130000,1,1,43,3,11,1956,1,2708,950,6,2,1,0,1,0,1,6,2,4,4,1,1,7,4,3
655000,7,6,39,1,11,1966,1,900,1182,6,3,1,0,1,0,1,8,2,4,5,1,5,7,5,1
249900,3,1,47,1,13,1962,1,2565,1024,5,3,1,1,1,0,1,6,3,4,6,2,1,7,4,1
309000,4,1,40,2,11,1953,1,600,936,6,2,1,0,1,0,1,6,3,4,4,2,1,7,12,1
360000,4,1,42,2,11,1956,1,1756,1470,8,3,2,1,1,2,1,8,2,4,5,9,1,16,4,13
215000,2,1,22,3,13,2011,1,2969,930,6,3,1,1,1,0,1,6,3,4,6,1,5,4,1,3
145000,2,1,22,3,11,1957,1,2550,1216,6,3,2,0,1,0,1,6,2,4,4,2,1,7,5,1
758000,8,1,36,2,24,1968,2,1790,1712,9,4,2,1,2,0,1,6,3,5,5,9,5,7,4,1
375000,5,1,39,1,11,1966,1,1445,1650,6,3,2,0,1,0,1,8,3,4,5,1,1,7,4,9
436000,5,1,15,2,24,1963,2,1589,1700,6,3,3,1,2,0,2,6,3,4,5,2,5,7,5,9
1050000,9,2,1,2,12,1971,1,5499,2472,7,4,2,2,1,1,1,13,3,4,7,12,5,7,4,13
3375000,10,1,4,2,12,1990,1,35770,4445,14,6,6,2,1,2,2,6,3,5,7,5,5,7,4,13
270000,3,1,39,1,11,1953,1,1883,1024,4,2,1,1,1,0,1,8,2,4,5,2,1,7,4,1
975000,9,1,36,2,24,1983,2,1943,2619,11,5,4,0,2,1,1,6,3,7,2,12,5,7,4,9
406593,5,1,6,2,11,1963,1,1798,1440,7,3,2,2,1,0,1,6,3,4,5,2,5,7,4,1
378000,5,1,42,2,11,1963,1,2380,1410,8,4,2,0,1,0,1,6,3,4,5,2,5,7,4,9
250000,3,1,42,2,11,1942,1,1788,1660,7,3,2,0,1,0,1,8,2,4,4,2,1,7,4,9
543000,6,2,40,2,11,1966,1,513,1094,6,3,1,1,1,0,1,6,3,4,4,1,5,7,5,1
905000,9,1,27,2,12,1981,1,10124,2105,12,6,3,1,1,2,1,6,3,1,7,9,5,7,4,1
550000,6,4,12,1,12,1963,1,4993,1498,5,4,3,0,1,1,1,6,3,1,7,2,5,7,4,3
425000,5,4,47,1,13,1966,1,2705,1102,6,3,1,0,1,0,1,6,3,4,6,2,5,7,4,3
900265,9,1,39,3,11,2014,1,738,1872,8,3,3,1,1,0,2,6,3,7,5,12,3,7,4,10
359900,4,1,52,1,11,1963,1,1223,1292,10,3,2,2,1,0,1,6,3,4,5,2,7,7,4,9
1800000,10,4,11,2,12,1971,1,5988,3649,15,6,4,2,1,1,1,6,3,4,7,12,5,7,4,3
877500,9,1,24,2,11,1968,1,2000,1800,7,3,2,1,1,1,1,8,3,4,5,9,5,7,4,9
325000,4,1,47,1,13,1969,1,2342,900,6,2,2,0,1,0,1,6,3,4,6,2,5,7,4,1
557055,6,3,66,1,11,2016,1,2647,1640,6,3,2,1,1,0,2,6,3,4,4,1,3,11,5,3
630000,7,5,52,1,24,1977,2,2234,1260,10,5,3,1,2,0,1,6,3,4,2,2,7,7,4,9
469000,6,1,42,2,11,1963,1,2838,1640,6,3,3,1,1,1,1,6,3,4,4,2,5,7,4,9
460000,6,1,49,2,11,1968,1,2956,1240,6,3,2,1,1,0,1,8,3,4,5,9,5,7,4,9
739069,8,3,7,1,11,2014,1,776,1398,6,3,3,1,1,0,2,6,3,7,5,9,7,4,5,1
619000,7,1,11,2,12,1975,1,3337,1139,5,3,3,1,1,1,2,13,3,2,7,9,1,7,4,13
560000,6,3,35,1,12,1979,1,4374,1960,8,3,2,1,1,2,2,13,3,4,7,1,5,4,4,3
180000,2,1,43,3,13,1961,1,1909,832,5,2,1,0,1,0,1,6,3,4,6,2,5,7,4,1
985500,9,1,39,3,24,1998,2,1649,2880,10,5,3,1,2,2,1,6,3,7,5,9,7,7,12,9
460000,6,3,47,1,11,1964,1,1870,1122,6,3,3,0,1,0,1,6,3,4,5,2,5,7,4,1
459000,6,1,42,2,11,1977,1,1400,1440,10,4,3,1,1,0,1,6,3,4,5,2,5,7,4,9
215000,2,1,18,1,12,2007,1,4004,1125,7,4,3,0,1,0,1,13,3,1,7,2,5,22,1,3
590000,7,1,11,2,12,1960,1,4750,1960,9,3,2,1,1,1,1,13,3,5,7,12,1,7,4,13
456535,6,1,66,1,11,2014,1,1316,1728,7,3,2,2,1,0,2,6,3,4,5,1,3,11,5,3
2070000,10,1,30,2,12,2006,1,6375,3969,10,6,5,1,1,3,1,13,3,4,7,4,5,7,4,3
440000,5,1,42,2,11,1963,1,1820,1512,8,4,3,1,1,0,1,6,3,4,4,2,5,7,4,9
935000,9,2,30,2,12,1978,1,5073,1760,6,3,2,1,1,1,1,13,3,1,7,12,5,7,4,3
385750,5,4,16,3,11,2012,1,2338,1496,7,3,2,1,1,0,1,13,3,7,5,1,7,18,5,3
377000,5,1,6,2,13,1963,1,2751,1670,8,4,2,1,1,1,1,8,2,4,6,2,5,7,4,9
201234,2,1,16,4,11,2009,1,640,1152,8,2,3,1,1,0,2,13,3,4,7,1,5,22,1,3
490000,6,1,39,3,24,1956,2,1782,946,6,5,2,1,2,0,1,6,3,4,5,1,5,7,4,9
415000,5,1,6,2,12,1966,1,5000,1563,8,5,3,0,1,1,1,6,3,2,7,1,1,23,4,3
300000,4,1,6,2,12,1956,1,4531,920,5,3,2,0,1,1,1,8,2,2,7,1,1,23,4,3
875000,9,1,11,2,12,1972,1,7075,2076,7,4,3,1,1,1,1,13,3,4,7,12,5,7,4,13
234000,3,1,51,2,12,1953,1,3750,560,4,2,1,0,1,0,2,6,3,1,7,2,1,23,12,3
330000,4,1,39,1,11,1968,1,1064,1120,6,2,2,1,1,0,1,6,3,4,5,2,1,7,5,1
680000,7,1,11,2,12,1968,1,3470,1089,7,3,2,1,1,1,1,6,3,5,7,9,5,4,4,13
899000,9,3,41,2,12,1969,1,3402,1436,8,3,2,0,1,1,1,13,3,4,7,12,5,7,4,3
440000,5,1,35,1,12,1966,1,3927,1232,7,4,2,1,1,1,1,8,3,4,7,1,5,7,4,13
960000,9,3,39,3,11,2013,1,722,1686,7,3,3,1,1,0,2,6,3,7,4,12,3,4,5,1
553000,6,1,19,1,11,1968,1,1620,1964,7,4,3,1,2,1,1,9,3,4,5,9,5,7,5,1
545300,6,3,49,2,24,1968,3,3578,2269,11,5,3,0,3,0,1,6,3,4,7,9,1,20,4,3
1800000,10,1,29,2,11,1987,1,2382,4522,10,6,3,2,1,2,1,13,3,10,5,4,5,7,4,9
787500,8,1,1,2,12,1968,1,4500,1543,8,4,2,1,1,1,1,8,3,4,7,9,5,7,12,13
326000,4,1,15,2,11,1956,1,2404,2064,7,4,3,0,1,0,1,8,2,4,5,1,1,7,12,9
1600000,10,5,25,2,11,1987,1,1491,2019,7,3,2,1,1,1,1,13,3,7,5,4,1,23,4,1
625000,7,1,11,2,12,1953,1,7350,1784,10,4,2,1,1,2,1,13,3,5,7,12,1,7,4,13
852000,9,1,13,2,13,1971,1,4393,2284,7,4,3,1,1,1,1,13,3,5,6,12,1,20,4,3
775000,8,1,53,2,12,1962,1,5520,1742,8,3,2,0,1,1,1,13,3,5,7,12,5,7,4,13
1400000,10,4,1,2,12,1971,1,3542,2475,8,4,4,1,1,0,1,6,3,5,7,12,5,4,4,3
875000,9,3,39,1,24,1968,2,1465,2884,12,9,3,0,2,0,1,6,3,7,5,9,5,7,4,1
420000,5,4,22,3,23,1953,2,4343,3400,14,8,4,0,4,0,1,6,3,4,2,2,5,7,4,1
200000,2,1,18,1,12,1953,1,3494,1536,10,3,2,1,1,0,1,8,3,4,7,2,5,22,12,3
416000,5,2,28,3,12,1962,1,6447,3060,11,5,2,1,1,1,2,8,2,4,7,12,5,4,4,3
382500,5,1,6,2,13,1966,1,2648,1640,8,3,2,2,1,0,1,8,2,4,6,1,5,7,5,9
390000,5,1,39,1,24,1963,2,2332,1590,9,4,2,1,2,0,1,8,3,4,5,1,1,7,5,1
290000,3,1,52,1,11,1963,1,1433,1440,7,3,2,0,1,0,1,9,3,4,5,2,5,7,4,9
902500,9,1,11,2,12,1971,1,8965,2080,11,3,2,2,1,1,2,8,3,4,7,12,5,7,4,13
955000,9,1,37,2,13,1966,1,4945,1804,8,4,3,1,2,1,1,6,3,4,6,1,5,7,4,1
247000,3,1,5,1,11,1963,1,1360,1024,6,3,2,0,1,0,1,6,3,4,5,2,5,7,5,1
599000,7,1,42,2,11,1977,1,1855,1636,6,4,3,1,2,1,1,6,3,4,5,2,7,7,4,9
450882,6,1,66,1,11,2011,1,3090,1476,7,3,2,1,1,0,2,6,3,4,4,9,7,4,4,3
223100,3,1,7,1,13,1956,1,1393,832,6,2,1,0,1,0,2,8,2,4,6,1,1,7,4,1
265000,3,3,22,3,11,1963,1,3392,1076,7,3,1,0,1,0,1,13,3,4,4,1,5,7,4,1
138000,1,1,16,3,13,1966,1,4180,1152,7,5,2,0,1,0,1,13,2,4,6,2,1,7,4,1
810800,8,5,40,2,24,1968,2,1902,1506,10,5,2,0,2,0,2,8,3,4,4,9,1,7,4,1
335000,4,1,19,1,11,1966,1,1080,1152,6,3,1,0,1,0,1,6,3,4,5,1,5,7,4,1
879000,9,4,49,2,13,1981,1,2545,2150,5,4,4,0,2,1,1,13,3,4,6,9,5,7,4,9
406000,5,1,15,2,11,1966,1,847,864,6,3,2,0,1,0,1,8,3,4,4,1,5,7,4,9
1350000,10,1,21,2,12,1975,1,7542,5240,14,5,4,1,1,1,1,6,3,4,7,12,5,7,4,3
508000,6,1,39,3,24,1980,2,1808,2160,8,3,2,1,2,2,1,6,3,7,5,1,1,7,4,9
741000,8,1,39,3,11,1968,1,1263,1946,7,4,2,1,1,1,1,8,3,4,4,9,7,7,4,9
389900,5,4,16,3,11,2012,1,3176,1564,7,3,2,1,1,0,1,13,3,7,4,1,7,18,5,3
799000,8,1,36,2,24,1962,2,2843,2786,12,5,3,1,2,1,1,13,3,6,5,12,1,7,4,1
315000,4,1,39,3,11,1956,1,1200,1372,0,3,1,1,1,0,1,8,2,4,5,1,1,7,3,14
581565,7,3,66,1,11,2016,1,1874,2208,6,3,2,1,1,0,2,6,3,4,5,1,3,11,5,3
145000,2,1,16,3,13,1958,1,2500,1296,6,3,2,0,1,0,1,13,3,4,6,2,1,7,4,9
1127500,10,1,21,2,12,1981,1,4726,2701,8,4,2,2,1,1,1,8,3,5,7,9,7,7,4,13
1850000,10,1,11,2,12,2007,1,13649,4423,12,7,5,1,1,2,1,9,3,7,7,12,5,23,4,3
805000,8,1,11,2,12,1968,1,5868,1404,9,4,3,0,1,1,1,6,3,2,7,9,5,7,4,3
585000,7,1,40,2,11,1963,1,1561,1752,7,4,2,1,1,1,1,6,3,4,5,2,5,7,4,1
810000,8,1,11,2,12,1971,1,6172,1712,6,3,3,1,1,1,1,13,3,4,7,12,5,7,4,3
750000,8,6,40,2,24,1956,2,1485,1558,9,4,2,0,2,0,1,6,3,4,5,1,1,7,12,9
795000,8,3,7,1,11,2013,1,1039,1584,6,3,3,1,1,0,2,6,3,7,4,9,7,7,5,1
625000,7,1,9,3,11,1963,1,891,1298,6,2,2,0,1,1,1,6,3,4,5,1,5,7,4,1
868000,9,1,25,2,11,1982,1,717,1040,6,3,2,0,1,1,2,13,3,4,5,3,5,7,4,9
920000,9,3,9,3,24,1968,2,979,1528,8,3,2,0,2,1,1,8,3,4,4,9,5,7,4,9
901000,9,1,26,2,24,1968,2,1375,1584,9,4,3,1,2,0,1,8,3,4,5,9,5,7,4,9
300000,4,2,42,2,12,1942,1,4936,1458,6,3,1,1,1,1,1,12,2,4,7,2,1,23,4,9
925000,9,1,30,2,12,1972,1,4929,1643,8,4,3,1,1,1,1,6,3,1,7,12,5,5,4,11
417000,5,1,35,1,12,1962,1,4477,2198,8,4,2,2,1,3,1,13,3,4,7,1,1,7,4,13
1300000,10,5,39,1,11,1981,1,828,2008,7,3,3,0,1,1,1,6,3,4,4,9,7,7,4,10
793065,8,1,39,3,11,2014,1,603,1632,7,3,3,1,1,1,2,6,3,7,5,12,3,4,5,1
262000,3,1,6,2,13,1956,1,1409,1054,7,3,2,0,1,0,1,8,2,4,6,1,1,7,4,1
375000,5,1,15,2,11,1963,1,1152,1352,6,3,1,1,1,0,1,8,3,4,7,2,5,7,4,9
210000,2,1,22,3,13,1969,1,2009,884,6,2,2,0,1,0,1,6,3,4,6,2,5,7,4,3
911000,9,1,9,3,11,1981,1,1589,1454,6,3,2,1,1,1,1,6,3,4,5,9,7,7,4,9
370000,5,1,39,1,11,1963,1,608,784,4,1,1,0,1,1,2,6,3,4,5,2,5,7,4,1
200000,2,1,33,3,13,1965,1,2344,800,5,2,2,1,1,0,1,6,3,4,6,2,5,7,4,3
587500,7,1,41,2,12,1963,1,1315,1092,6,3,1,0,1,1,2,13,3,4,7,12,5,7,4,3
625000,7,1,7,1,12,1966,1,5000,1740,8,3,3,1,2,1,2,8,3,4,7,1,7,20,4,3
579250,7,3,66,1,11,2015,1,1862,2208,6,3,2,1,1,0,2,6,3,4,5,1,3,11,5,3
165000,2,1,16,3,12,1956,1,4680,1368,6,3,1,1,1,0,2,8,3,2,7,1,1,22,4,3
449000,5,1,39,3,11,1953,1,1485,1580,6,3,1,1,1,1,1,8,3,4,5,2,5,7,4,9
450000,5,1,40,2,24,1946,1,1252,1614,6,3,2,1,1,1,1,8,3,4,5,1,1,7,4,9
655000,7,2,9,3,11,1966,1,891,1264,6,2,1,1,1,1,1,8,3,4,5,1,5,7,12,9
866000,9,1,39,3,11,2011,1,738,1484,6,3,3,1,1,1,2,6,3,7,5,9,7,7,4,1
202400,2,1,56,1,13,1966,1,3608,1456,6,3,1,1,1,0,1,6,3,4,6,1,1,4,1,3
299900,4,1,43,3,11,2014,1,1842,1881,8,4,2,1,1,0,1,6,3,7,4,1,7,22,5,3
360000,4,1,7,1,11,1966,1,3036,1360,7,3,2,2,1,2,1,13,3,4,4,1,1,7,4,9
579200,7,3,66,1,11,2015,1,1862,2208,6,3,2,1,1,0,2,6,3,4,5,1,3,11,5,3
605000,7,1,36,2,24,1971,4,1375,2800,9,3,3,0,4,1,1,8,2,7,2,12,1,7,12,1
325000,4,1,7,1,13,1986,1,3000,1628,7,4,2,1,1,0,1,6,3,4,6,1,1,22,4,3
571000,7,1,42,2,11,1981,1,2708,1296,8,3,3,1,1,1,1,6,3,4,5,2,7,7,4,9
275000,3,1,39,1,12,1963,1,683,1272,6,3,1,1,1,1,1,13,3,4,5,2,1,22,1,9
335000,4,3,47,1,13,1951,1,1679,900,5,2,1,0,1,0,1,13,3,4,6,2,5,7,4,1
260000,3,3,16,3,11,1966,1,4608,1152,6,4,2,1,1,0,2,13,3,4,4,2,5,7,4,1
365000,4,1,7,1,11,1977,1,1644,1290,9,4,2,0,1,0,1,6,3,4,5,2,5,7,4,9
120000,1,1,18,1,13,1955,1,2250,884,5,2,1,0,1,0,2,6,2,4,6,2,1,7,4,1
257000,3,1,43,3,12,2005,1,4836,1200,7,3,2,2,1,0,1,13,3,4,7,1,5,4,5,3
655210,7,1,39,3,11,2010,1,752,1368,10,3,2,1,1,1,2,6,3,4,5,1,5,7,4,10
485000,6,1,26,2,11,1949,1,1512,1332,7,3,2,0,1,0,1,8,2,4,5,9,1,7,4,9
1300000,10,1,29,2,24,1969,4,1797,3636,12,4,4,0,4,2,2,13,3,7,5,3,5,20,4,1
730000,8,1,11,2,12,1959,1,6017,1721,7,4,2,1,1,2,1,8,2,5,7,9,5,7,4,13
245000,3,1,47,1,13,1962,1,3853,1264,7,3,1,2,1,0,1,13,3,4,6,2,1,7,12,1
870000,9,3,9,3,11,1966,1,1190,1440,6,3,2,1,1,1,1,6,3,4,5,1,5,7,4,9
337500,4,1,51,2,13,1967,1,1903,1200,8,3,1,1,1,0,1,6,3,4,6,2,5,7,5,1
215000,2,1,32,1,11,1963,1,1528,832,5,2,2,0,1,0,1,6,3,4,5,2,5,7,5,1
571000,7,3,39,3,11,1966,1,1202,1728,8,3,2,1,1,1,1,6,3,4,5,1,1,7,4,1
949000,9,4,39,1,24,1966,1,1616,2235,10,4,3,1,2,1,1,6,3,7,5,1,5,7,4,10
1272500,10,1,25,2,11,2004,1,1872,1748,7,3,3,1,2,2,2,13,3,4,4,3,5,7,4,9
1000000,9,1,11,2,12,1969,1,6074,3046,9,5,3,1,1,2,1,13,3,5,7,12,5,7,4,3
2900000,10,1,4,2,12,1997,1,9157,5130,10,6,6,1,1,4,1,8,3,4,7,4,5,7,4,13
127500,1,1,16,3,13,1961,1,2420,1024,6,3,1,0,1,0,1,13,3,4,6,2,1,7,4,3
1126000,10,1,13,2,12,1968,1,5577,2154,7,5,2,2,1,1,1,8,3,2,7,9,5,23,5,3
825000,9,3,39,3,24,1963,2,1185,1464,7,4,2,1,2,2,1,6,3,4,5,2,7,7,4,1
411145,5,1,66,1,11,2015,1,1376,1344,6,2,2,1,1,0,2,6,3,4,5,1,3,11,5,3
489000,6,1,66,1,11,2011,1,2530,1784,7,3,2,2,1,0,2,6,3,4,5,9,7,4,4,3
535000,6,1,42,2,11,1983,1,2314,1505,7,5,3,1,2,1,1,6,3,4,5,1,5,7,12,9
554000,6,1,19,2,11,1968,1,1650,1484,8,3,4,0,1,1,2,6,3,4,5,9,5,7,5,1
427000,5,1,12,2,11,1966,1,1800,1404,8,4,3,1,1,0,1,6,3,4,5,1,5,7,4,1
382500,5,1,19,2,11,1966,1,1500,1540,6,3,2,1,1,1,1,6,3,4,5,1,1,7,4,1
1089000,10,1,9,3,24,1966,1,2305,2024,12,4,3,1,3,5,1,8,3,4,5,1,5,7,12,10
205000,2,1,33,3,11,1963,1,3341,1044,6,4,2,0,1,0,1,6,3,4,4,2,5,7,4,1
265000,3,4,33,3,12,1967,1,4000,858,6,3,1,1,1,0,1,6,3,1,7,2,5,22,12,3
938124,9,2,1,2,12,1968,1,2390,1764,8,5,3,0,1,1,1,13,3,2,7,9,5,7,4,3
300000,4,1,40,2,11,1953,1,1120,1184,6,2,1,0,1,0,1,8,2,4,5,2,1,7,4,1
363000,4,1,7,1,11,1963,1,2040,1344,7,3,1,2,1,0,1,8,2,4,4,1,5,5,4,1
570000,7,4,39,1,11,1966,1,916,768,5,2,1,0,1,1,1,13,3,4,5,1,5,7,4,1
750000,8,3,7,1,11,2014,1,873,1582,6,3,3,1,1,0,2,6,3,7,5,9,7,4,5,1
386000,5,1,52,1,11,1969,1,2423,1658,7,3,2,1,1,1,1,6,3,4,5,2,7,7,4,8
3200000,10,1,30,2,12,2014,1,7498,5881,16,6,7,1,1,3,1,6,3,5,7,11,3,18,4,3
2128000,10,1,25,2,11,1995,1,1623,3350,10,4,5,1,1,3,1,13,3,7,4,4,5,7,4,1
706000,8,3,39,3,11,1966,1,1800,1800,8,4,3,0,1,0,1,6,3,4,4,1,5,7,4,9
320000,4,5,47,1,11,1944,1,2267,928,5,2,1,0,1,0,1,13,3,4,4,2,1,7,4,3
352000,4,3,47,1,13,1969,1,2134,900,5,2,1,0,1,0,1,13,3,4,6,2,5,7,4,9
429000,5,1,42,2,11,1963,1,1671,1412,6,3,3,0,1,1,1,6,3,4,5,2,5,7,4,9
621000,7,1,37,2,13,1957,1,2550,1216,6,3,2,0,1,1,1,13,3,4,6,2,5,7,4,1
480000,6,1,40,2,11,1963,1,826,898,6,4,2,0,1,0,1,8,3,7,4,2,5,7,4,1
650000,7,1,49,2,12,1981,1,5574,1601,7,4,2,1,2,1,1,6,3,4,7,9,7,18,4,3
1049000,9,3,26,2,11,1968,1,2486,1564,7,4,2,1,1,0,1,8,3,4,4,9,5,7,4,9
235000,3,1,47,1,13,1969,1,3038,1116,6,3,1,2,1,0,1,8,3,4,6,2,1,7,1,3
493500,6,3,7,1,13,1967,1,1655,816,6,3,2,0,1,0,1,6,3,4,6,2,7,7,4,3
474500,6,1,40,2,11,1956,1,756,912,5,2,1,0,1,1,1,6,3,4,5,1,5,7,4,1
889500,9,4,39,1,11,1968,1,1043,1654,10,3,2,2,1,1,1,8,3,4,5,9,5,7,4,9
1400000,10,1,10,2,24,1983,2,1036,2472,11,5,3,1,2,3,1,13,3,7,5,12,5,7,4,9
490495,6,2,66,1,11,2015,1,2157,1728,6,3,2,1,1,0,2,6,3,4,4,1,3,11,5,3
